test,UniqueID,Gene.Name,logFC,P.Value,Adj.P.Value
DEG.wk52,ENSG00000136237,RAPGEF5,-0.352750482,7.28e-05,0.00091909
DEG.wk52,ENSG00000136238,RAC1,-0.020396452,0.600424476,0.757016984
DEG.wk52,ENSG00000136240,KDELR2,0.039771409,0.094572292,0.236382937
DEG.wk52,ENSG00000136243,NUP42,0.046627729,0.125913866,0.286324466
DEG.wk52,ENSG00000136247,ZDHHC4,0.024959021,0.417299229,0.61128575
DEG.wk52,ENSG00000136250,AOAH,-0.038230185,0.199270298,0.38394072
DEG.wk52,ENSG00000136261,BZW2,0.087232659,0.006755476,0.035766816
DEG.wk52,ENSG00000136270,TBRG4,-0.008563433,0.783550208,0.876405638
DEG.wk52,ENSG00000136271,DDX56,0.01816969,0.489006233,0.672559886
DEG.wk52,ENSG00000136273,HUS1,0.001274491,0.957796143,0.978644804
DEG.wk52,ENSG00000136279,DBNL,-0.028747714,0.411515465,0.605657438
DEG.wk52,ENSG00000136280,CCM2,-0.059598613,0.037193081,0.125178488
DEG.wk52,ENSG00000136286,MYO1G,-0.050033829,0.123956807,0.283689958
DEG.wk52,ENSG00000136295,TTYH3,-0.211209799,0.004124801,0.024434035
DEG.wk52,ENSG00000136305,CIDEB,-0.097138785,0.012526889,0.056616289
DEG.wk52,ENSG00000136319,TTC5,0.043978438,0.064091085,0.183280676
DEG.wk52,ENSG00000136367,ZFHX2,-0.207158715,0.034774536,0.119152764
DEG.wk52,ENSG00000136371,MTHFS,-0.049651189,0.286145818,0.483600044
DEG.wk52,ENSG00000136379,ABHD17C,-0.068177663,0.219239276,0.408304701
DEG.wk52,ENSG00000136381,IREB2,-0.016549452,0.593814683,0.751995748
DEG.wk52,ENSG00000136383,ALPK3,-0.218576521,0.003001153,0.01911852
DEG.wk52,ENSG00000136404,TM6SF1,-0.013996756,0.784979599,0.877261787
DEG.wk52,ENSG00000136425,CIB2,0.074343624,0.372791887,0.570539421
DEG.wk52,ENSG00000136436,CALCOCO2,-0.022491802,0.440760703,0.63266602
DEG.wk52,ENSG00000136444,RSAD1,0.064774912,0.035144424,0.120079544
DEG.wk52,ENSG00000136448,NMT1,-0.021954602,0.363026649,0.561954707
DEG.wk52,ENSG00000136449,MYCBPAP,-0.035347676,0.688722997,0.817058592
DEG.wk52,ENSG00000136450,SRSF1,0.041363368,0.039018158,0.129268606
DEG.wk52,ENSG00000136451,VEZF1,0.011637165,0.681080214,0.812569461
DEG.wk52,ENSG00000136463,TACO1,-0.030582391,0.335175617,0.535872849
DEG.wk52,ENSG00000136478,TEX2,-0.004865546,0.859231755,0.922682402
DEG.wk52,ENSG00000136485,DCAF7,-0.007098374,0.845724023,0.914789985
DEG.wk52,ENSG00000136490,LIMD2,-0.082073528,0.023420815,0.08981201
DEG.wk52,ENSG00000136492,BRIP1,-0.115571445,0.024590139,0.092938824
DEG.wk52,ENSG00000136504,KAT7,0.030953005,0.141035773,0.308328568
DEG.wk52,ENSG00000136514,RTP4,-1.36673887,1.25e-47,6.3e-45
DEG.wk52,ENSG00000136518,ACTL6A,0.067541441,0.062278801,0.179457632
DEG.wk52,ENSG00000136521,NDUFB5,0.053803708,0.08028163,0.212291718
DEG.wk52,ENSG00000136522,MRPL47,0.107031132,0.160326952,0.334143732
DEG.wk52,ENSG00000136527,TRA2B,0.047523353,0.105889889,0.254424997
DEG.wk52,ENSG00000136536,MARCHF7,0.032362294,0.51333943,0.69159024
DEG.wk52,ENSG00000136541,ERMN,-0.095396024,0.046061606,0.145424333
DEG.wk52,ENSG00000136542,GALNT5,0.180066603,0.14160463,0.308855935
DEG.wk52,ENSG00000136560,TANK,-0.038900015,0.345958029,0.547220735
DEG.wk52,ENSG00000136573,BLK,-0.020723775,0.717898149,0.836393812
DEG.wk52,ENSG00000136603,SKIL,-0.043778616,0.387289177,0.583995722
DEG.wk52,ENSG00000136628,EPRS1,0.054504384,0.156330903,0.328984859
DEG.wk52,ENSG00000136630,HLX,-0.198585843,0.00419487,0.024741812
DEG.wk52,ENSG00000136631,VPS45,0.030569849,0.346724386,0.547711889
DEG.wk52,ENSG00000136634,IL10,-0.31182944,0.003105145,0.019619996
DEG.wk52,ENSG00000136636,KCTD3,-0.028585107,0.498054665,0.679997925
DEG.wk52,ENSG00000136643,RPS6KC1,-0.008368966,0.770972041,0.868679959
DEG.wk52,ENSG00000136682,CBWD2,-0.21369669,1.01e-08,3.51e-07
DEG.wk52,ENSG00000136689,IL1RN,-0.713277882,3.12e-23,4.39e-21
DEG.wk52,ENSG00000136699,SMPD4,-0.02350448,0.491433403,0.674262332
DEG.wk52,ENSG00000136709,WDR33,0.028491912,0.176884503,0.355909301
DEG.wk52,ENSG00000136710,CCDC115,-0.028455498,0.269749206,0.465972529
DEG.wk52,ENSG00000136715,SAP130,0.057180779,0.142095307,0.309346087
DEG.wk52,ENSG00000136717,BIN1,-0.003059765,0.938357554,0.968905002
DEG.wk52,ENSG00000136718,IMP4,6.73e-06,0.999803559,0.999855072
DEG.wk52,ENSG00000136720,HS6ST1,0.002271448,0.954912115,0.977460258
DEG.wk52,ENSG00000136731,UGGT1,0.064178368,0.019870021,0.079581103
DEG.wk52,ENSG00000136732,GYPC,0.072953035,0.466150703,0.654489313
DEG.wk52,ENSG00000136738,STAM,0.062654736,0.02334327,0.089580975
DEG.wk52,ENSG00000136754,ABI1,-0.031009863,0.362315936,0.561134204
DEG.wk52,ENSG00000136758,YME1L1,0.003615988,0.880434642,0.935252112
DEG.wk52,ENSG00000136770,DNAJC1,-0.021553113,0.566467781,0.7326597
DEG.wk52,ENSG00000136783,NIPSNAP3A,0.041126587,0.44747583,0.638434106
DEG.wk52,ENSG00000136802,LRRC8A,0.007758237,0.84863011,0.916621696
DEG.wk52,ENSG00000136807,CDK9,0.036869169,0.184512243,0.365294726
DEG.wk52,ENSG00000136810,TXN,0.049314046,0.54194032,0.713681732
DEG.wk52,ENSG00000136811,ODF2,0.032119712,0.249243951,0.442359795
DEG.wk52,ENSG00000136813,ECPAS,-0.034600388,0.088877468,0.226334622
DEG.wk52,ENSG00000136816,TOR1B,-0.770869859,2.63e-36,8.98e-34
DEG.wk52,ENSG00000136819,C9orf78,0.003858279,0.949784539,0.974359986
DEG.wk52,ENSG00000136824,SMC2,0.006543917,0.911882791,0.954610833
DEG.wk52,ENSG00000136826,KLF4,-0.068793419,0.159080934,0.332493649
DEG.wk52,ENSG00000136827,TOR1A,-0.182334341,3.97e-10,1.74e-08
DEG.wk52,ENSG00000136828,RALGPS1,0.114969349,0.000114125,0.001343616
DEG.wk52,ENSG00000136830,NIBAN2,-0.195156143,0.000744928,0.006286608
DEG.wk52,ENSG00000136840,ST6GALNAC4,-0.183213605,0.077450109,0.207201941
DEG.wk52,ENSG00000136842,TMOD1,0.07803923,0.437431697,0.630034122
DEG.wk52,ENSG00000136848,DAB2IP,-0.240456571,0.05293869,0.160418182
DEG.wk52,ENSG00000136854,STXBP1,-0.096140397,0.159406388,0.332905065
DEG.wk52,ENSG00000136856,SLC2A8,0.017780132,0.775161496,0.870921457
DEG.wk52,ENSG00000136861,CDK5RAP2,-0.02473125,0.289305104,0.487299188
DEG.wk52,ENSG00000136866,ZFP37,0.27709549,0.000309028,0.003080603
DEG.wk52,ENSG00000136867,SLC31A2,0.200173038,0.000536731,0.004821533
DEG.wk52,ENSG00000136868,SLC31A1,0.133702142,0.000166179,0.001838217
DEG.wk52,ENSG00000136869,TLR4,-0.040682922,0.502648825,0.68389054
DEG.wk52,ENSG00000136870,ZNF189,0.02830013,0.507630439,0.687271608
DEG.wk52,ENSG00000136874,STX17,-0.178111154,7.79e-10,3.29e-08
DEG.wk52,ENSG00000136875,PRPF4,0.002901023,0.906784599,0.951252325
DEG.wk52,ENSG00000136877,FPGS,-0.03647208,0.394412363,0.591243286
DEG.wk52,ENSG00000136878,USP20,0.009722989,0.771507705,0.86901331
DEG.wk52,ENSG00000136888,ATP6V1G1,0.027035039,0.630828437,0.778875041
DEG.wk52,ENSG00000136891,TEX10,0.049590117,0.110736657,0.263035854
DEG.wk52,ENSG00000136895,GARNL3,0.077080905,0.138858015,0.30524491
DEG.wk52,ENSG00000136897,MRPL50,0.154002446,0.026021578,0.096794287
DEG.wk52,ENSG00000136908,DPM2,0.0336141,0.697620066,0.823011873
DEG.wk52,ENSG00000136925,TSTD2,0.026052536,0.275787303,0.472507155
DEG.wk52,ENSG00000136929,HEMGN,0.335643408,0.001213501,0.009344418
DEG.wk52,ENSG00000136930,PSMB7,0.032517335,0.358203733,0.557298079
DEG.wk52,ENSG00000136932,TRMO,0.129751156,2.29e-08,7.3e-07
DEG.wk52,ENSG00000136933,RABEPK,0.066393605,0.025912305,0.096538733
DEG.wk52,ENSG00000136935,GOLGA1,-0.057616088,0.01315745,0.058589295
DEG.wk52,ENSG00000136936,XPA,0.039954411,0.450644938,0.641467172
DEG.wk52,ENSG00000136937,NCBP1,0.075856693,0.007348522,0.038241926
DEG.wk52,ENSG00000136938,ANP32B,-0.027570752,0.600032165,0.756734714
DEG.wk52,ENSG00000136940,PDCL,0.072875478,0.008021975,0.040794321
DEG.wk52,ENSG00000136942,RPL35,0.194233236,0.02859711,0.103837884
DEG.wk52,ENSG00000136950,ARPC5L,0.04302009,0.199649319,0.384425719
DEG.wk52,ENSG00000136960,ENPP2,0.075132417,0.217604661,0.406325811
DEG.wk52,ENSG00000136982,DSCC1,-0.161317131,0.18693175,0.368755185
DEG.wk52,ENSG00000136986,DERL1,0.048029283,0.003804372,0.023007818
DEG.wk52,ENSG00000136997,MYC,-0.016550673,0.635960613,0.781534033
DEG.wk52,ENSG00000136999,CCN3,-0.301153384,8.3e-05,0.001028258
DEG.wk52,ENSG00000137038,DMAC1,0.167089487,0.002832425,0.018328823
DEG.wk52,ENSG00000137040,RANBP6,0.141812753,0.008598184,0.043179182
DEG.wk52,ENSG00000137054,POLR1E,0.105866164,0.00170024,0.012215168
DEG.wk52,ENSG00000137055,PLAA,0.000671265,0.980643311,0.989693042
DEG.wk52,ENSG00000137070,IL11RA,0.045815699,0.390849002,0.58726205
DEG.wk52,ENSG00000137073,UBAP2,-0.107904599,0.017395732,0.072060648
DEG.wk52,ENSG00000137074,APTX,-0.004582778,0.846222567,0.915166927
DEG.wk52,ENSG00000137075,RNF38,0.031312444,0.29287645,0.491263507
DEG.wk52,ENSG00000137076,TLN1,0.022246844,0.736590253,0.847813416
DEG.wk52,ENSG00000137078,SIT1,0.036751692,0.396168756,0.592944135
DEG.wk52,ENSG00000137094,DNAJB5,0.455050283,2.21e-11,1.16e-09
DEG.wk52,ENSG00000137098,SPAG8,0.102705236,0.153200942,0.324698546
DEG.wk52,ENSG00000137100,DCTN3,0.021695977,0.370888958,0.568731977
DEG.wk52,ENSG00000137101,CD72,-0.079694326,0.145308301,0.31350811
DEG.wk52,ENSG00000137103,TMEM8B,0.02937386,0.617888441,0.769504479
DEG.wk52,ENSG00000137106,GRHPR,0.035500986,0.096406213,0.239239669
DEG.wk52,ENSG00000137124,ALDH1B1,0.051397113,0.200134206,0.385072919
DEG.wk52,ENSG00000137133,HINT2,0.025142861,0.524491101,0.700261901
DEG.wk52,ENSG00000137135,ARHGEF39,-0.333046536,0.002588027,0.017027035
DEG.wk52,ENSG00000137145,DENND4C,0.074651861,0.010219056,0.048893338
DEG.wk52,ENSG00000137154,RPS6,0.248229263,0.000576663,0.005109316
DEG.wk52,ENSG00000137161,CNPY3,-0.019104542,0.613388373,0.765953407
DEG.wk52,ENSG00000137166,FOXP4,-0.083751716,0.258353015,0.452848822
DEG.wk52,ENSG00000137168,PPIL1,0.000724808,0.985268548,0.992406545
DEG.wk52,ENSG00000137171,KLC4,-0.074939136,0.015019612,0.064647805
DEG.wk52,ENSG00000137177,KIF13A,-0.084479117,0.092498145,0.233033076
DEG.wk52,ENSG00000137185,ZSCAN9,-0.057928322,0.054612916,0.163965439
DEG.wk52,ENSG00000137193,PIM1,-0.081958323,0.223976908,0.414274968
DEG.wk52,ENSG00000137198,GMPR,0.043973809,0.686957481,0.816074254
DEG.wk52,ENSG00000137200,CMTR1,-0.595460005,3.2e-35,1.02e-32
DEG.wk52,ENSG00000137207,YIPF3,-0.021377149,0.650854428,0.790934365
DEG.wk52,ENSG00000137210,TMEM14B,0.067983213,0.033333222,0.115662198
DEG.wk52,ENSG00000137216,TMEM63B,-0.069040906,0.457102956,0.647202349
DEG.wk52,ENSG00000137218,FRS3,-0.008246452,0.859179823,0.922681319
DEG.wk52,ENSG00000137221,TJAP1,-0.064123094,0.071339258,0.196922002
DEG.wk52,ENSG00000137261,KIAA0319,-0.391134714,8.69e-09,3.04e-07
DEG.wk52,ENSG00000137265,IRF4,-0.217411373,4.31e-07,1.03e-05
DEG.wk52,ENSG00000137266,SLC22A23,-0.103755407,0.078173695,0.208482363
DEG.wk52,ENSG00000137267,TUBB2A,0.108088756,0.306616789,0.506204064
DEG.wk52,ENSG00000137269,LRRC1,0.040757546,0.367669377,0.565806135
DEG.wk52,ENSG00000137270,GCM1,-0.049815421,0.523415524,0.699702366
DEG.wk52,ENSG00000137274,BPHL,0.00613868,0.888683368,0.939938778
DEG.wk52,ENSG00000137275,RIPK1,-0.076396158,0.003107666,0.019626282
DEG.wk52,ENSG00000137288,UQCC2,0.004575936,0.91099723,0.954179942
DEG.wk52,ENSG00000137309,HMGA1,-0.060184265,0.121487923,0.279451526
DEG.wk52,ENSG00000137312,FLOT1,0.032140748,0.613017622,0.765859911
DEG.wk52,ENSG00000137337,MDC1,-0.064706758,0.248271328,0.441238665
DEG.wk52,ENSG00000137338,PGBD1,0.107491737,0.075060123,0.203003881
DEG.wk52,ENSG00000137364,TPMT,-0.090577929,0.066563408,0.187851078
DEG.wk52,ENSG00000137393,RNF144B,0.046942904,0.431435675,0.624730232
DEG.wk52,ENSG00000137409,MTCH1,0.031730815,0.213769995,0.401170227
DEG.wk52,ENSG00000137413,TAF8,-0.021394395,0.542488744,0.713980191
DEG.wk52,ENSG00000137414,FAM8A1,-0.408447384,5.5e-12,3.05e-10
DEG.wk52,ENSG00000137441,FGFBP2,0.162512306,0.013430555,0.05941119
DEG.wk52,ENSG00000137449,CPEB2,-0.277868922,3.32e-07,8.15e-06
DEG.wk52,ENSG00000137460,FHDC1,-0.123652618,0.038436747,0.127997688
DEG.wk52,ENSG00000137462,TLR2,-0.256655965,0.000314343,0.003118476
DEG.wk52,ENSG00000137474,MYO7A,-0.320150757,3.03e-06,5.83e-05
DEG.wk52,ENSG00000137478,FCHSD2,-0.041318051,0.107837556,0.258214442
DEG.wk52,ENSG00000137486,ARRB1,0.05889777,0.075899939,0.204444585
DEG.wk52,ENSG00000137492,THAP12,0.136543345,0.005467636,0.030379667
DEG.wk52,ENSG00000137494,ANKRD42,0.040849982,0.121000323,0.278660121
DEG.wk52,ENSG00000137496,IL18BP,-0.083536151,0.057292257,0.169371579
DEG.wk52,ENSG00000137497,NUMA1,-0.079446716,0.033504392,0.116040218
DEG.wk52,ENSG00000137500,CCDC90B,0.028408024,0.343709863,0.54499685
DEG.wk52,ENSG00000137501,SYTL2,0.152700765,0.000300535,0.003013497
DEG.wk52,ENSG00000137502,RAB30,0.061411387,0.169808773,0.346247228
DEG.wk52,ENSG00000137504,CREBZF,0.066145735,0.039121929,0.129553324
DEG.wk52,ENSG00000137507,LRRC32,-0.407095329,0.000662472,0.005726782
DEG.wk52,ENSG00000137509,PRCP,-0.021577622,0.562682219,0.729632265
DEG.wk52,ENSG00000137513,NARS2,0.086258237,0.010052921,0.048353832
DEG.wk52,ENSG00000137522,RNF121,-0.018551568,0.50448883,0.685169966
DEG.wk52,ENSG00000137547,MRPL15,2.47e-05,0.999631008,0.999851738
DEG.wk52,ENSG00000137563,GGH,-0.077291068,0.357274251,0.556661724
DEG.wk52,ENSG00000137571,SLCO5A1,-0.272191443,0.001331896,0.010017691
DEG.wk52,ENSG00000137574,TGS1,0.02243689,0.447131065,0.638270525
DEG.wk52,ENSG00000137575,SDCBP,-0.009169983,0.867104756,0.927235073
DEG.wk52,ENSG00000137601,NEK1,0.051629205,0.17940477,0.359139958
DEG.wk52,ENSG00000137628,DDX60,-1.398160709,5.36e-51,3.04e-48
DEG.wk52,ENSG00000137642,SORL1,0.109327133,0.064194611,0.183447452
DEG.wk52,ENSG00000137656,BUD13,-0.015052612,0.603696429,0.759363777
DEG.wk52,ENSG00000137672,TRPC6,0.162500869,0.080208659,0.212222648
DEG.wk52,ENSG00000137692,DCUN1D5,0.092394881,0.017273584,0.071613306
DEG.wk52,ENSG00000137700,SLC37A4,0.009372594,0.838139958,0.909936494
DEG.wk52,ENSG00000137710,RDX,0.028941381,0.435959389,0.628612778
DEG.wk52,ENSG00000137713,PPP2R1B,-0.017672762,0.445526443,0.636933378
DEG.wk52,ENSG00000137714,FDX1,0.024057709,0.531826816,0.705998248
DEG.wk52,ENSG00000137720,C11orf1,0.162818056,0.012784615,0.057480011
DEG.wk52,ENSG00000137726,FXYD6,-0.387667974,5.28e-11,2.66e-09
DEG.wk52,ENSG00000137731,FXYD2,0.020836929,0.768250825,0.867069683
DEG.wk52,ENSG00000137747,TMPRSS13,-0.089965687,0.090671539,0.229676725
DEG.wk52,ENSG00000137752,CASP1,-0.305876965,5.72e-10,2.45e-08
DEG.wk52,ENSG00000137757,CASP5,-0.322381661,0.000118155,0.001383873
DEG.wk52,ENSG00000137760,ALKBH8,0.06676121,0.134308147,0.298446077
DEG.wk52,ENSG00000137764,MAP2K5,0.027007851,0.382161508,0.580028846
DEG.wk52,ENSG00000137767,SQOR,-0.173599082,0.000413115,0.003896525
DEG.wk52,ENSG00000137770,CTDSPL2,0.078561845,0.04401637,0.140694549
DEG.wk52,ENSG00000137776,SLTM,0.016375558,0.620574881,0.771364364
DEG.wk52,ENSG00000137801,THBS1,0.119906776,0.242543077,0.435673442
DEG.wk52,ENSG00000137802,MAPKBP1,-0.009357045,0.807071119,0.890688367
DEG.wk52,ENSG00000137804,NUSAP1,-0.228861912,0.000894277,0.007348483
DEG.wk52,ENSG00000137806,NDUFAF1,-0.115032648,0.001019736,0.00814306
DEG.wk52,ENSG00000137807,KIF23,-0.263205248,0.000115757,0.001359304
DEG.wk52,ENSG00000137812,KNL1,-0.134903282,0.037866349,0.126703672
DEG.wk52,ENSG00000137814,HAUS2,0.045807485,0.129249281,0.291071516
DEG.wk52,ENSG00000137815,RTF1,-0.024383722,0.342716929,0.543854573
DEG.wk52,ENSG00000137817,PARP6,-0.075139872,0.000677678,0.005819781
DEG.wk52,ENSG00000137818,RPLP1,0.164481888,0.001694425,0.012183049
DEG.wk52,ENSG00000137822,TUBGCP4,0.007418863,0.83493591,0.908382596
DEG.wk52,ENSG00000137824,RMDN3,-0.034007265,0.273117134,0.46954795
DEG.wk52,ENSG00000137831,UACA,-0.045964002,0.472446983,0.658836827
DEG.wk52,ENSG00000137834,SMAD6,0.041593832,0.705279909,0.827921391
DEG.wk52,ENSG00000137841,PLCB2,-0.046040855,0.304262823,0.503295822
DEG.wk52,ENSG00000137842,TMEM62,-0.323708664,7.13e-21,8.98e-19
DEG.wk52,ENSG00000137843,PAK6,0.06664295,0.506380692,0.686400221
DEG.wk52,ENSG00000137845,ADAM10,0.072959891,0.050273871,0.154654036
DEG.wk52,ENSG00000137871,ZNF280D,0.144335031,0.004331467,0.025365823
DEG.wk52,ENSG00000137876,RSL24D1,0.259254338,0.01705344,0.070951118
DEG.wk52,ENSG00000137877,SPTBN5,-0.052590134,0.46324175,0.652100456
DEG.wk52,ENSG00000137878,GCOM1,-0.049890454,0.568274795,0.733949035
DEG.wk52,ENSG00000137880,GCHFR,-0.01605252,0.765061583,0.86546487
DEG.wk52,ENSG00000137936,BCAR3,-0.062474527,0.386462562,0.583394365
DEG.wk52,ENSG00000137941,TTLL7,0.354083288,1.22e-06,2.59e-05
DEG.wk52,ENSG00000137942,FNBP1L,0.13803649,0.00220355,0.015026769
DEG.wk52,ENSG00000137944,KYAT3,0.050104347,0.152382338,0.323514638
DEG.wk52,ENSG00000137947,GTF2B,-0.007038901,0.905545274,0.950392425
DEG.wk52,ENSG00000137955,RABGGTB,0.021591688,0.534895676,0.708108945
DEG.wk52,ENSG00000137959,IFI44L,-3.134678528,1.6e-83,1.45e-79
DEG.wk52,ENSG00000137962,ARHGAP29,-0.149582126,0.087040896,0.223289535
DEG.wk52,ENSG00000137965,IFI44,-2.425294216,8.23e-72,1.49e-68
DEG.wk52,ENSG00000137968,SLC44A5,0.065817423,0.437771037,0.63017662
DEG.wk52,ENSG00000137992,DBT,-0.024057343,0.388378382,0.585199826
DEG.wk52,ENSG00000137996,RTCA,-0.011145021,0.568424723,0.733989361
DEG.wk52,ENSG00000138002,IFT172,0.07322359,0.056891091,0.168488016
DEG.wk52,ENSG00000138018,SELENOI,-0.117234132,0.000411725,0.003890098
DEG.wk52,ENSG00000138029,HADHB,-0.038923778,0.133172448,0.296869043
DEG.wk52,ENSG00000138030,KHK,0.057586963,0.282634373,0.479723859
DEG.wk52,ENSG00000138031,ADCY3,-0.08331953,0.046945451,0.147367398
DEG.wk52,ENSG00000138032,PPM1B,0.048483327,0.165195245,0.340460941
DEG.wk52,ENSG00000138035,PNPT1,-0.731358013,5.19e-32,1.25e-29
DEG.wk52,ENSG00000138036,DYNC2LI1,0.036967146,0.56713812,0.733111246
DEG.wk52,ENSG00000138050,THUMPD2,-0.004893582,0.913309167,0.955276153
DEG.wk52,ENSG00000138061,CYP1B1,-0.072447929,0.169724085,0.346227902
DEG.wk52,ENSG00000138069,RAB1A,-0.052248637,0.163745305,0.338584603
DEG.wk52,ENSG00000138071,ACTR2,0.125765209,0.002210379,0.015045585
DEG.wk52,ENSG00000138073,PREB,-0.030961611,0.188698013,0.37093806
DEG.wk52,ENSG00000138074,SLC5A6,-0.003523697,0.924156873,0.96140543
DEG.wk52,ENSG00000138078,PREPL,0.078239451,0.030574885,0.109073899
DEG.wk52,ENSG00000138079,SLC3A1,-0.144497639,0.209755441,0.396718042
DEG.wk52,ENSG00000138080,EMILIN1,-0.025096237,0.823650833,0.901028162
DEG.wk52,ENSG00000138081,FBXO11,0.019311255,0.624957207,0.774717007
DEG.wk52,ENSG00000138085,ATRAID,0.040707333,0.157925313,0.330803323
DEG.wk52,ENSG00000138092,CENPO,-0.037995557,0.25943621,0.45400084
DEG.wk52,ENSG00000138095,LRPPRC,0.101218169,0.016972396,0.070727423
DEG.wk52,ENSG00000138101,DTNB,-0.046089268,0.078297359,0.20862792
DEG.wk52,ENSG00000138107,ACTR1A,0.041411283,0.160818,0.334772672
DEG.wk52,ENSG00000138111,MFSD13A,-0.069933481,0.150350473,0.320931077
DEG.wk52,ENSG00000138119,MYOF,-0.217446982,0.001350676,0.010125319
DEG.wk52,ENSG00000138134,STAMBPL1,0.003020903,0.936111355,0.968284012
DEG.wk52,ENSG00000138138,ATAD1,0.088910045,0.049111059,0.151980064
DEG.wk52,ENSG00000138160,KIF11,-0.266878933,9.13e-05,0.001111245
DEG.wk52,ENSG00000138161,CUZD1,-0.029525431,0.743552857,0.852577789
DEG.wk52,ENSG00000138166,DUSP5,-0.209278371,5.89e-06,0.000104383
DEG.wk52,ENSG00000138172,CALHM2,-0.036608585,0.329992259,0.530393839
DEG.wk52,ENSG00000138175,ARL3,0.104140352,0.004580505,0.026464975
DEG.wk52,ENSG00000138180,CEP55,-0.424067304,0.000133832,0.001532312
DEG.wk52,ENSG00000138182,KIF20B,0.098232896,0.238148247,0.430854527
DEG.wk52,ENSG00000138185,ENTPD1,-0.024654697,0.652710557,0.792445898
DEG.wk52,ENSG00000138190,EXOC6,0.050917776,0.368075722,0.566191018
DEG.wk52,ENSG00000138231,DBR1,0.007384354,0.803241351,0.888453438
DEG.wk52,ENSG00000138246,DNAJC13,-0.131334292,0.000193204,0.002078776
DEG.wk52,ENSG00000138279,ANXA7,0.099105161,0.001391099,0.010368296
DEG.wk52,ENSG00000138286,FAM149B1,-0.005234683,0.839208776,0.910497609
DEG.wk52,ENSG00000138303,ASCC1,-0.036369669,0.148216819,0.317589942
DEG.wk52,ENSG00000138311,ZNF365,0.20709143,0.00011016,0.001304746
DEG.wk52,ENSG00000138326,RPS24,0.196610189,0.010176088,0.048788987
DEG.wk52,ENSG00000138336,TET1,0.064854919,0.124484285,0.284215065
DEG.wk52,ENSG00000138346,DNA2,-0.024557584,0.600360969,0.756989589
DEG.wk52,ENSG00000138363,ATIC,-0.007191402,0.868514771,0.927976125
DEG.wk52,ENSG00000138375,SMARCAL1,0.004440977,0.856607478,0.921010616
DEG.wk52,ENSG00000138376,BARD1,-0.107960622,0.011122882,0.051928753
DEG.wk52,ENSG00000138378,STAT4,0.117411911,0.001976544,0.013763644
DEG.wk52,ENSG00000138380,CARF,0.027499771,0.466941295,0.654910273
DEG.wk52,ENSG00000138381,ASNSD1,0.1661366,0.010026866,0.048266947
DEG.wk52,ENSG00000138382,METTL5,-0.000746906,0.988799999,0.99461873
DEG.wk52,ENSG00000138385,SSB,-0.079252541,0.322177991,0.522001522
DEG.wk52,ENSG00000138386,NAB1,0.017185902,0.681159976,0.812611114
DEG.wk52,ENSG00000138395,CDK15,0.270615521,0.033904474,0.117014769
DEG.wk52,ENSG00000138398,PPIG,0.157069343,0.008180663,0.041438475
DEG.wk52,ENSG00000138399,FASTKD1,0.039647807,0.331865868,0.532023134
DEG.wk52,ENSG00000138411,HECW2,0.013827505,0.862034681,0.924541635
DEG.wk52,ENSG00000138413,IDH1,-0.073517395,0.034809398,0.119249665
DEG.wk52,ENSG00000138430,OLA1,0.130229037,0.00313962,0.019786704
DEG.wk52,ENSG00000138433,CIR1,-0.132948816,0.0155651,0.066342991
DEG.wk52,ENSG00000138434,ITPRID2,0.03041857,0.42765835,0.621291024
DEG.wk52,ENSG00000138439,FAM117B,0.056072653,0.04522031,0.143518445
DEG.wk52,ENSG00000138442,WDR12,0.029944124,0.383688882,0.580944276
DEG.wk52,ENSG00000138443,ABI2,0.111058152,0.001088494,0.008589909
DEG.wk52,ENSG00000138448,ITGAV,0.127313236,0.001318289,0.00994011
DEG.wk52,ENSG00000138449,SLC40A1,0.063541653,0.260808995,0.455786861
DEG.wk52,ENSG00000138459,SLC35A5,0.002508565,0.937575263,0.968431265
DEG.wk52,ENSG00000138463,SLC49A4,0.189359477,2.87e-06,5.54e-05
DEG.wk52,ENSG00000138468,SENP7,0.018718731,0.707734546,0.829700344
DEG.wk52,ENSG00000138495,COX17,-0.01307063,0.748337947,0.855250111
DEG.wk52,ENSG00000138496,PARP9,-0.73061542,1.74e-31,4e-29
DEG.wk52,ENSG00000138592,USP8,-0.066434495,0.013774122,0.060531972
DEG.wk52,ENSG00000138593,SECISBP2L,0.051366365,0.101135458,0.24709727
DEG.wk52,ENSG00000138594,TMOD3,-0.011760415,0.653266834,0.792802529
DEG.wk52,ENSG00000138600,SPPL2A,-0.067821604,0.026818853,0.099291133
DEG.wk52,ENSG00000138604,GLCE,0.080215274,0.032947966,0.114770972
DEG.wk52,ENSG00000138606,SHF,0.043522632,0.553880204,0.722620637
DEG.wk52,ENSG00000138613,APH1B,-0.040677289,0.239925749,0.432429587
DEG.wk52,ENSG00000138614,INTS14,-0.004187456,0.873958978,0.931924595
DEG.wk52,ENSG00000138615,CILP,-0.032156738,0.646648208,0.788582867
DEG.wk52,ENSG00000138617,PARP16,0.085136522,0.00893949,0.044425295
DEG.wk52,ENSG00000138621,PPCDC,-0.205283512,7.7e-06,0.000132205
DEG.wk52,ENSG00000138623,SEMA7A,0.063549531,0.248039811,0.441130089
DEG.wk52,ENSG00000138629,UBL7,-0.05269379,0.374908068,0.572648833
DEG.wk52,ENSG00000138639,ARHGAP24,0.087459906,0.069275753,0.193245521
